tenant,val_euro,duration,economicUnitValue,resourceName,date,hour,raw_caller_number,formatted_caller_number,raw_called_number,formatted_called_number,is_internal,call_direction,call_type,start_time,end_time,call_status,call_id
example_tenant,3.55,308,0.52,example_resource,2025-03-18,13:39:48,5509131970,+39 5509131970,7684541759,+39 7684541759,False,inbound,video,2025-03-18T13:39:48.787174,2025-03-18T13:44:56.787174,voicemail,46b815d37708f6ce
example_tenant,2.43,541,0.74,example_resource,2025-03-09,13:39:48,2137998604,+39 2137998604,8535650839,+39 8535650839,False,outbound,video,2025-03-09T13:39:48.787196,2025-03-09T13:48:49.787196,answered,dd003e77cb74a737
example_tenant,0.19,395,1.23,example_resource,2025-03-16,13:39:48,7806420833,+39 7806420833,9282311443,+39 9282311443,True,outbound,video,2025-03-16T13:39:48.787220,2025-03-16T13:46:23.787220,answered,34b62828319f63bd
example_tenant,3.76,163,1.8,example_resource,2025-04-04,13:39:48,8191102598,+39 8191102598,1698776669,+39 1698776669,False,inbound,video,2025-04-04T13:39:48.787241,2025-04-04T13:42:31.787241,answered,5a841c01b36a41c7
example_tenant,3.89,180,0.77,example_resource,2025-03-23,13:39:48,1113569251,+39 1113569251,2402488077,+39 2402488077,False,outbound,voice,2025-03-23T13:39:48.787263,2025-03-23T13:42:48.787263,missed,82af87fccae8e7a4
example_tenant,1.9,570,0.7,example_resource,2025-03-30,13:39:48,3594350702,+39 3594350702,2715241898,+39 2715241898,False,outbound,video,2025-03-30T13:39:48.787287,2025-03-30T13:49:18.787287,missed,c6fcac87c0e3e6a1
example_tenant,0.97,559,1.02,example_resource,2025-03-29,13:39:48,6636863210,+39 6636863210,8623444493,+39 8623444493,True,inbound,video,2025-03-29T13:39:48.787309,2025-03-29T13:49:07.787309,missed,5ba872027d5d4610
example_tenant,2.6,152,0.69,example_resource,2025-03-30,13:39:48,3148544154,+39 3148544154,5015768073,+39 5015768073,False,inbound,voice,2025-03-30T13:39:48.787330,2025-03-30T13:42:20.787330,voicemail,39012f093efb9840
example_tenant,2.0,497,0.53,example_resource,2025-03-24,13:39:48,9468059420,+39 9468059420,4756044073,+39 4756044073,False,inbound,video,2025-03-24T13:39:48.787351,2025-03-24T13:48:05.787351,answered,ef2368079fa581bf
example_tenant,0.91,258,1.68,example_resource,2025-03-27,13:39:48,3880737887,+39 3880737887,3227079211,+39 3227079211,True,inbound,voice,2025-03-27T13:39:48.787372,2025-03-27T13:44:06.787372,answered,5234e273c333756a
example_tenant,3.24,531,1.26,example_resource,2025-03-14,13:39:48,0883227054,+39 0883227054,7576599499,+39 7576599499,False,outbound,voice,2025-03-14T13:39:48.787399,2025-03-14T13:48:39.787399,missed,9aad072a6fa14222
example_tenant,0.99,133,1.3,example_resource,2025-03-31,13:39:48,7770783180,+39 7770783180,2816660735,+39 2816660735,True,outbound,video,2025-03-31T13:39:48.787421,2025-03-31T13:42:01.787421,voicemail,afebba1ec5cf8089
example_tenant,1.14,35,1.22,example_resource,2025-03-08,13:39:48,9129047397,+39 9129047397,6081028377,+39 6081028377,True,outbound,voice,2025-03-08T13:39:48.787442,2025-03-08T13:40:23.787442,missed,0bdba348a611bdc5
example_tenant,0.7,112,1.89,example_resource,2025-03-24,13:39:48,1582764127,+39 1582764127,3816127022,+39 3816127022,False,outbound,video,2025-03-24T13:39:48.787463,2025-03-24T13:41:40.787463,answered,24ffdb27ccb344a1
example_tenant,2.04,474,1.32,example_resource,2025-03-05,13:39:48,2998693016,+39 2998693016,2262560321,+39 2262560321,False,inbound,video,2025-03-05T13:39:48.787489,2025-03-05T13:47:42.787489,answered,70a87f95db094aed
example_tenant,3.66,184,1.48,example_resource,2025-03-22,13:39:48,8694098301,+39 8694098301,6944384214,+39 6944384214,True,inbound,voice,2025-03-22T13:39:48.787521,2025-03-22T13:42:52.787521,voicemail,5a9d6b2f899fff2f
example_tenant,0.8,599,0.8,example_resource,2025-03-16,13:39:48,3806758705,+39 3806758705,9224986628,+39 9224986628,True,inbound,voice,2025-03-16T13:39:48.787543,2025-03-16T13:49:47.787543,answered,7e84014381722ce9
example_tenant,4.45,337,0.63,example_resource,2025-04-03,13:39:48,4454499268,+39 4454499268,0637724666,+39 0637724666,True,inbound,voice,2025-04-03T13:39:48.787565,2025-04-03T13:45:25.787565,answered,14fa6fba1908eb78
example_tenant,2.63,12,0.71,example_resource,2025-04-03,13:39:48,4222200869,+39 4222200869,9583576992,+39 9583576992,False,outbound,video,2025-04-03T13:39:48.787589,2025-04-03T13:40:00.787589,voicemail,73be1d9656311b27
example_tenant,1.45,117,1.69,example_resource,2025-03-26,13:39:48,7810562937,+39 7810562937,1978933088,+39 1978933088,False,inbound,voice,2025-03-26T13:39:48.787610,2025-03-26T13:41:45.787610,voicemail,bbf5a4222684e058
example_tenant,1.44,408,0.72,example_resource,2025-03-18,13:39:48,3263785927,+39 3263785927,9083256756,+39 9083256756,True,inbound,video,2025-03-18T13:39:48.787632,2025-03-18T13:46:36.787632,missed,df8bbf0af491eb20
example_tenant,1.68,296,1.96,example_resource,2025-03-12,13:39:48,1430779230,+39 1430779230,2157731109,+39 2157731109,True,inbound,video,2025-03-12T13:39:48.787653,2025-03-12T13:44:44.787653,missed,305e87424e14b17b
example_tenant,0.9,251,1.87,example_resource,2025-03-12,13:39:48,0500573557,+39 0500573557,0492186642,+39 0492186642,False,outbound,voice,2025-03-12T13:39:48.787674,2025-03-12T13:43:59.787674,missed,bb7af954f024da14
example_tenant,1.66,231,1.75,example_resource,2025-03-12,13:39:48,6234822805,+39 6234822805,3254799094,+39 3254799094,False,inbound,voice,2025-03-12T13:39:48.787695,2025-03-12T13:43:39.787695,voicemail,1b8244ffa4fb05e4
example_tenant,1.15,481,1.01,example_resource,2025-03-07,13:39:48,5910253894,+39 5910253894,6871134066,+39 6871134066,False,inbound,voice,2025-03-07T13:39:48.787738,2025-03-07T13:47:49.787738,answered,6c918271e659ef98
example_tenant,4.33,379,0.55,example_resource,2025-03-14,13:39:48,5702596493,+39 5702596493,0229655044,+39 0229655044,True,inbound,video,2025-03-14T13:39:48.787775,2025-03-14T13:46:07.787775,missed,62eaede0ef03f1fd
example_tenant,2.51,230,0.77,example_resource,2025-03-25,13:39:48,5435048852,+39 5435048852,2464512357,+39 2464512357,True,outbound,video,2025-03-25T13:39:48.787800,2025-03-25T13:43:38.787800,missed,1445814981217fa9
example_tenant,3.6,497,1.86,example_resource,2025-04-03,13:39:48,6014380704,+39 6014380704,7843849983,+39 7843849983,True,inbound,video,2025-04-03T13:39:48.787822,2025-04-03T13:48:05.787822,missed,dd2a27e16008f0fc
example_tenant,4.0,172,1.9,example_resource,2025-03-12,13:39:48,0939232525,+39 0939232525,6315548430,+39 6315548430,False,outbound,video,2025-03-12T13:39:48.787844,2025-03-12T13:42:40.787844,answered,f14873244da3a944
example_tenant,0.79,392,1.38,example_resource,2025-03-30,13:39:48,4730489846,+39 4730489846,5301044976,+39 5301044976,False,inbound,voice,2025-03-30T13:39:48.787865,2025-03-30T13:46:20.787865,missed,71fd21bff6892362
example_tenant,2.79,460,0.55,example_resource,2025-03-07,13:39:48,9185138915,+39 9185138915,2736927482,+39 2736927482,True,inbound,video,2025-03-07T13:39:48.787886,2025-03-07T13:47:28.787886,missed,f8e080999f686982
example_tenant,3.94,90,0.94,example_resource,2025-03-31,13:39:48,6080188748,+39 6080188748,7981190602,+39 7981190602,True,outbound,voice,2025-03-31T13:39:48.787907,2025-03-31T13:41:18.787907,answered,ba36b78a6e800575
example_tenant,2.92,597,0.82,example_resource,2025-03-25,13:39:48,1931349743,+39 1931349743,2105984016,+39 2105984016,False,outbound,voice,2025-03-25T13:39:48.787928,2025-03-25T13:49:45.787928,voicemail,25c5f881fbc8e7a7
example_tenant,2.46,128,1.96,example_resource,2025-03-08,13:39:48,2428073167,+39 2428073167,7501098916,+39 7501098916,True,outbound,voice,2025-03-08T13:39:48.787950,2025-03-08T13:41:56.787950,voicemail,3c604822d0be341e
example_tenant,3.95,64,1.28,example_resource,2025-03-25,13:39:48,2565094790,+39 2565094790,1922177655,+39 1922177655,False,outbound,video,2025-03-25T13:39:48.787974,2025-03-25T13:40:52.787974,voicemail,687fd4d05fc9fac4
example_tenant,2.35,318,1.3,example_resource,2025-03-13,13:39:48,2688391035,+39 2688391035,1541692677,+39 1541692677,False,outbound,video,2025-03-13T13:39:48.788007,2025-03-13T13:45:06.788007,voicemail,c81f2b11eb4e026a
example_tenant,2.84,335,1.06,example_resource,2025-04-03,13:39:48,9002426680,+39 9002426680,5036614922,+39 5036614922,False,inbound,voice,2025-04-03T13:39:48.788029,2025-04-03T13:45:23.788029,answered,342cead1da422ec3
example_tenant,2.36,486,1.42,example_resource,2025-03-23,13:39:48,2820642199,+39 2820642199,7021846279,+39 7021846279,False,inbound,voice,2025-03-23T13:39:48.788050,2025-03-23T13:47:54.788050,voicemail,d6e1eb5a3fab3847
example_tenant,4.06,354,1.61,example_resource,2025-03-29,13:39:48,7714229300,+39 7714229300,5879657923,+39 5879657923,True,outbound,voice,2025-03-29T13:39:48.788071,2025-03-29T13:45:42.788071,answered,bc264f60d7569789
example_tenant,0.99,546,0.96,example_resource,2025-03-07,13:39:48,2209627359,+39 2209627359,1571353250,+39 1571353250,False,inbound,video,2025-03-07T13:39:48.788092,2025-03-07T13:48:54.788092,voicemail,1efebec61c32724b
example_tenant,3.31,244,1.12,example_resource,2025-03-12,13:39:48,6847431591,+39 6847431591,4657712420,+39 4657712420,True,inbound,voice,2025-03-12T13:39:48.788173,2025-03-12T13:43:52.788173,missed,bb947be7146b7171
example_tenant,4.51,553,1.9,example_resource,2025-03-30,13:39:48,9797970087,+39 9797970087,8693217077,+39 8693217077,False,outbound,video,2025-03-30T13:39:48.788208,2025-03-30T13:49:01.788208,missed,0f74b1822883bbdf
example_tenant,0.94,140,1.06,example_resource,2025-04-04,13:39:48,0273858355,+39 0273858355,8800749705,+39 8800749705,False,inbound,video,2025-04-04T13:39:48.788235,2025-04-04T13:42:08.788235,missed,065e63d9adc06829
example_tenant,3.5,116,1.98,example_resource,2025-03-12,13:39:48,4151596017,+39 4151596017,0939966263,+39 0939966263,False,outbound,voice,2025-03-12T13:39:48.788258,2025-03-12T13:41:44.788258,answered,e0de44e96019ebde
example_tenant,2.27,124,0.74,example_resource,2025-03-20,13:39:48,4193075546,+39 4193075546,4213059241,+39 4213059241,False,inbound,video,2025-03-20T13:39:48.788283,2025-03-20T13:41:52.788283,answered,0dd5dd3663a10f1d
example_tenant,2.76,55,1.71,example_resource,2025-03-06,13:39:48,7482330778,+39 7482330778,5218485612,+39 5218485612,True,outbound,voice,2025-03-06T13:39:48.788308,2025-03-06T13:40:43.788308,answered,29f4ab8388ac0922
example_tenant,1.07,157,0.56,example_resource,2025-03-27,13:39:48,5951125359,+39 5951125359,3502346148,+39 3502346148,False,outbound,voice,2025-03-27T13:39:48.788330,2025-03-27T13:42:25.788330,voicemail,199a60aeb98aa09c
example_tenant,0.68,241,1.15,example_resource,2025-03-21,13:39:48,3147241925,+39 3147241925,0966306650,+39 0966306650,True,outbound,video,2025-03-21T13:39:48.788352,2025-03-21T13:43:49.788352,missed,187c60f8a3380829
example_tenant,4.56,148,0.56,example_resource,2025-03-07,13:39:48,2167689879,+39 2167689879,5590148198,+39 5590148198,False,inbound,video,2025-03-07T13:39:48.788374,2025-03-07T13:42:16.788374,voicemail,4c0233f6b163e9d6
example_tenant,3.93,306,1.21,example_resource,2025-03-28,13:39:48,4758302395,+39 4758302395,5176912901,+39 5176912901,False,outbound,voice,2025-03-28T13:39:48.788396,2025-03-28T13:44:54.788396,missed,3b1f6615aa0355c0
example_tenant,0.42,543,1.24,example_resource,2025-03-27,13:39:48,6017655485,+39 6017655485,1364115493,+39 1364115493,False,outbound,video,2025-03-27T13:39:48.788420,2025-03-27T13:48:51.788420,answered,4aec6ec659416dde
example_tenant,1.02,67,1.88,example_resource,2025-03-07,13:39:48,7409970473,+39 7409970473,3729729453,+39 3729729453,False,outbound,voice,2025-03-07T13:39:48.788442,2025-03-07T13:40:55.788442,answered,0a913b354dbab1d0
example_tenant,2.28,295,1.6,example_resource,2025-03-21,13:39:48,0154252809,+39 0154252809,9103800492,+39 9103800492,True,inbound,video,2025-03-21T13:39:48.788464,2025-03-21T13:44:43.788464,missed,79699f4e81b8898e
example_tenant,0.95,254,0.52,example_resource,2025-03-20,13:39:48,0808736122,+39 0808736122,5337060785,+39 5337060785,False,outbound,voice,2025-03-20T13:39:48.788485,2025-03-20T13:44:02.788485,missed,504c127f959d143c
example_tenant,3.36,58,1.08,example_resource,2025-03-07,13:39:48,3869848045,+39 3869848045,0448748910,+39 0448748910,False,inbound,video,2025-03-07T13:39:48.788506,2025-03-07T13:40:46.788506,voicemail,82b02970bd36d887
example_tenant,1.04,185,1.97,example_resource,2025-03-31,13:39:48,1900898742,+39 1900898742,1980284157,+39 1980284157,False,inbound,voice,2025-03-31T13:39:48.788531,2025-03-31T13:42:53.788531,missed,64b72f4dcd03fa7d
example_tenant,4.17,61,1.4,example_resource,2025-03-17,13:39:48,9205516646,+39 9205516646,7164977045,+39 7164977045,True,inbound,voice,2025-03-17T13:39:48.788552,2025-03-17T13:40:49.788552,answered,d2acdd863e2bbbae
example_tenant,2.47,543,0.57,example_resource,2025-03-18,13:39:48,7609494371,+39 7609494371,8519170234,+39 8519170234,True,outbound,video,2025-03-18T13:39:48.788573,2025-03-18T13:48:51.788573,voicemail,f076ac1e0f95b4e5
example_tenant,3.0,312,1.49,example_resource,2025-03-31,13:39:48,9082350094,+39 9082350094,7603831853,+39 7603831853,False,outbound,voice,2025-03-31T13:39:48.788597,2025-03-31T13:45:00.788597,missed,253bb5af3ec9a11a
example_tenant,0.69,334,0.81,example_resource,2025-03-08,13:39:48,4753932474,+39 4753932474,7969660657,+39 7969660657,False,outbound,video,2025-03-08T13:39:48.788620,2025-03-08T13:45:22.788620,answered,2ff4f81ab0b85784
example_tenant,4.0,67,1.52,example_resource,2025-03-27,13:39:48,6027932032,+39 6027932032,4967460987,+39 4967460987,True,outbound,voice,2025-03-27T13:39:48.788641,2025-03-27T13:40:55.788641,missed,65de052da6367e99
example_tenant,1.29,410,1.36,example_resource,2025-03-22,13:39:48,4707395709,+39 4707395709,1324335973,+39 1324335973,False,outbound,voice,2025-03-22T13:39:48.788663,2025-03-22T13:46:38.788663,missed,9c794e84e66ca3f1
example_tenant,0.91,154,0.61,example_resource,2025-03-31,13:39:48,6456194057,+39 6456194057,2566416406,+39 2566416406,False,inbound,voice,2025-03-31T13:39:48.788688,2025-03-31T13:42:22.788688,answered,8763fb6bd0f7ceee
example_tenant,2.44,43,0.55,example_resource,2025-03-12,13:39:48,3493414224,+39 3493414224,1277601265,+39 1277601265,True,outbound,voice,2025-03-12T13:39:48.788711,2025-03-12T13:40:31.788711,answered,956dd4a9b4866a95
example_tenant,1.13,499,1.38,example_resource,2025-03-17,13:39:48,2051735379,+39 2051735379,7991984207,+39 7991984207,False,outbound,voice,2025-03-17T13:39:48.788732,2025-03-17T13:48:07.788732,voicemail,00c761330e24a619
example_tenant,3.54,364,1.34,example_resource,2025-03-29,13:39:48,7299982605,+39 7299982605,8064361895,+39 8064361895,True,outbound,video,2025-03-29T13:39:48.788766,2025-03-29T13:45:52.788766,missed,81e324353221c85a
example_tenant,2.62,318,1.79,example_resource,2025-03-27,13:39:48,6147700200,+39 6147700200,6100631412,+39 6100631412,False,inbound,voice,2025-03-27T13:39:48.788792,2025-03-27T13:45:06.788792,missed,ecf87cb0654feff8
example_tenant,4.09,104,0.98,example_resource,2025-04-03,13:39:48,9260384801,+39 9260384801,3659145913,+39 3659145913,False,outbound,video,2025-04-03T13:39:48.788814,2025-04-03T13:41:32.788814,voicemail,6b602a259f7ea0a8
example_tenant,0.24,61,1.53,example_resource,2025-03-15,13:39:48,0524089976,+39 0524089976,3491292183,+39 3491292183,False,inbound,voice,2025-03-15T13:39:48.788835,2025-03-15T13:40:49.788835,missed,13ec6d2cb37b4b6a
example_tenant,3.66,265,0.78,example_resource,2025-03-20,13:39:48,9625303446,+39 9625303446,6242366525,+39 6242366525,True,outbound,voice,2025-03-20T13:39:48.788856,2025-03-20T13:44:13.788856,answered,bd1aa864c88e3b80
example_tenant,4.98,224,1.91,example_resource,2025-03-28,13:39:48,6269754632,+39 6269754632,9734677337,+39 9734677337,False,outbound,video,2025-03-28T13:39:48.788877,2025-03-28T13:43:32.788877,voicemail,920cca62693e99b2
example_tenant,3.5,472,0.74,example_resource,2025-03-28,13:39:48,6839378369,+39 6839378369,2013763657,+39 2013763657,False,inbound,voice,2025-03-28T13:39:48.788898,2025-03-28T13:47:40.788898,answered,295edf84d3540da3
example_tenant,0.82,596,1.97,example_resource,2025-03-23,13:39:48,6510781210,+39 6510781210,5020774382,+39 5020774382,False,inbound,video,2025-03-23T13:39:48.788919,2025-03-23T13:49:44.788919,missed,b6ddc42e4d584675
example_tenant,4.64,304,1.85,example_resource,2025-03-14,13:39:48,1798216925,+39 1798216925,1272626758,+39 1272626758,True,outbound,voice,2025-03-14T13:39:48.788941,2025-03-14T13:44:52.788941,voicemail,284c348c823aab94
example_tenant,0.56,135,0.79,example_resource,2025-04-02,13:39:48,4441661005,+39 4441661005,7721687583,+39 7721687583,True,inbound,voice,2025-04-02T13:39:48.788966,2025-04-02T13:42:03.788966,voicemail,92585e91eb1d61c1
example_tenant,0.98,269,1.0,example_resource,2025-03-11,13:39:48,4852425290,+39 4852425290,9616999008,+39 9616999008,True,inbound,voice,2025-03-11T13:39:48.788991,2025-03-11T13:44:17.788991,voicemail,8c2b383a324ba917
example_tenant,3.61,267,0.6,example_resource,2025-03-21,13:39:48,7749283898,+39 7749283898,1406026646,+39 1406026646,True,outbound,video,2025-03-21T13:39:48.789015,2025-03-21T13:44:15.789015,answered,ad8d2e5db80d3022
example_tenant,0.13,537,1.91,example_resource,2025-03-25,13:39:48,9229000973,+39 9229000973,2646350243,+39 2646350243,False,inbound,voice,2025-03-25T13:39:48.789037,2025-03-25T13:48:45.789037,answered,d2e7cd6bbb36d832
example_tenant,2.87,154,1.04,example_resource,2025-03-05,13:39:48,5164793909,+39 5164793909,3393702790,+39 3393702790,False,outbound,voice,2025-03-05T13:39:48.789059,2025-03-05T13:42:22.789059,answered,04be18ec0f262cfe
example_tenant,1.03,148,1.73,example_resource,2025-03-17,13:39:48,2785840892,+39 2785840892,4907404332,+39 4907404332,True,inbound,voice,2025-03-17T13:39:48.789080,2025-03-17T13:42:16.789080,voicemail,598b54460b5c1e85
example_tenant,3.15,535,1.59,example_resource,2025-03-27,13:39:48,3264485782,+39 3264485782,5284951374,+39 5284951374,False,outbound,voice,2025-03-27T13:39:48.789101,2025-03-27T13:48:43.789101,voicemail,c5d68ad259a482ec
example_tenant,4.87,67,1.55,example_resource,2025-03-09,13:39:48,3186024239,+39 3186024239,2123042980,+39 2123042980,True,outbound,video,2025-03-09T13:39:48.789122,2025-03-09T13:40:55.789122,voicemail,46de0eabdf5839b1
example_tenant,3.32,554,1.44,example_resource,2025-03-08,13:39:48,9474417844,+39 9474417844,5360914155,+39 5360914155,True,inbound,voice,2025-03-08T13:39:48.789146,2025-03-08T13:49:02.789146,voicemail,4b65c1657d108a81
example_tenant,2.3,540,0.68,example_resource,2025-03-19,13:39:48,2564388277,+39 2564388277,3527120561,+39 3527120561,False,inbound,voice,2025-03-19T13:39:48.789167,2025-03-19T13:48:48.789167,answered,b9ef438b2df70ea3
example_tenant,1.63,507,1.43,example_resource,2025-04-02,13:39:48,8924891192,+39 8924891192,9451824679,+39 9451824679,True,inbound,video,2025-04-02T13:39:48.789188,2025-04-02T13:48:15.789188,voicemail,dd373c9e3f00b094
example_tenant,1.01,261,1.45,example_resource,2025-03-14,13:39:48,3859302251,+39 3859302251,0436440779,+39 0436440779,False,outbound,voice,2025-03-14T13:39:48.789213,2025-03-14T13:44:09.789213,missed,68befe64eb3767c3
example_tenant,4.59,494,0.93,example_resource,2025-03-24,13:39:48,1348129681,+39 1348129681,2302494643,+39 2302494643,True,inbound,video,2025-03-24T13:39:48.789234,2025-03-24T13:48:02.789234,missed,8658d1b851e3fad3
example_tenant,3.58,286,0.88,example_resource,2025-03-20,13:39:48,0734139700,+39 0734139700,7892059651,+39 7892059651,False,outbound,voice,2025-03-20T13:39:48.789255,2025-03-20T13:44:34.789255,voicemail,be0ec8f27fe4f72e
example_tenant,4.55,492,1.49,example_resource,2025-03-10,13:39:48,2868995512,+39 2868995512,5209517780,+39 5209517780,False,inbound,voice,2025-03-10T13:39:48.789276,2025-03-10T13:48:00.789276,voicemail,006890930f78562d
example_tenant,1.82,93,1.01,example_resource,2025-03-19,13:39:48,2231734841,+39 2231734841,7908469100,+39 7908469100,False,inbound,video,2025-03-19T13:39:48.789297,2025-03-19T13:41:21.789297,missed,1e85e622230d063e
example_tenant,1.81,309,1.15,example_resource,2025-03-26,13:39:48,0159257058,+39 0159257058,9423911804,+39 9423911804,True,inbound,video,2025-03-26T13:39:48.789322,2025-03-26T13:44:57.789322,missed,84e203e71f16f44d
example_tenant,0.93,191,0.67,example_resource,2025-04-03,13:39:48,7999420443,+39 7999420443,8305680965,+39 8305680965,True,outbound,voice,2025-04-03T13:39:48.789345,2025-04-03T13:42:59.789345,answered,35ac1baefdd7baec
example_tenant,1.03,14,1.24,example_resource,2025-03-27,13:39:48,3694266973,+39 3694266973,4181203212,+39 4181203212,False,outbound,voice,2025-03-27T13:39:48.789367,2025-03-27T13:40:02.789367,voicemail,df8110f8f6e1bcad
example_tenant,1.31,452,1.09,example_resource,2025-04-04,13:39:48,5219487722,+39 5219487722,9597700739,+39 9597700739,True,outbound,voice,2025-04-04T13:39:48.789388,2025-04-04T13:47:20.789388,missed,9ad65a6b83546a53
example_tenant,3.08,544,1.39,example_resource,2025-03-05,13:39:48,5588353189,+39 5588353189,4108084567,+39 4108084567,True,inbound,video,2025-03-05T13:39:48.789409,2025-03-05T13:48:52.789409,answered,facdfd69b67a3945
example_tenant,1.29,255,1.83,example_resource,2025-03-06,13:39:48,0752477335,+39 0752477335,6244494186,+39 6244494186,False,outbound,voice,2025-03-06T13:39:48.789433,2025-03-06T13:44:03.789433,voicemail,21e678553f460c12
example_tenant,2.3,208,0.52,example_resource,2025-03-09,13:39:48,7516578078,+39 7516578078,2640480670,+39 2640480670,False,inbound,voice,2025-03-09T13:39:48.789459,2025-03-09T13:43:16.789459,missed,1407d7beada58366
example_tenant,0.63,418,1.61,example_resource,2025-03-24,13:39:48,0732299389,+39 0732299389,5910979603,+39 5910979603,False,outbound,video,2025-03-24T13:39:48.789480,2025-03-24T13:46:46.789480,answered,63976ffa45bcf153
example_tenant,2.21,236,0.92,example_resource,2025-03-25,13:39:48,3148908949,+39 3148908949,1225636643,+39 1225636643,True,inbound,voice,2025-03-25T13:39:48.789504,2025-03-25T13:43:44.789504,missed,7b5e4d312399e01e
example_tenant,4.62,175,1.03,example_resource,2025-03-15,13:39:48,8598017714,+39 8598017714,0170711529,+39 0170711529,True,inbound,video,2025-03-15T13:39:48.789526,2025-03-15T13:42:43.789526,missed,9b6af8a4bd5ee844
example_tenant,1.76,338,1.33,example_resource,2025-04-04,13:39:48,2087129917,+39 2087129917,1777447890,+39 1777447890,False,inbound,voice,2025-04-04T13:39:48.789548,2025-04-04T13:45:26.789548,missed,e13eceac9b70da83
example_tenant,3.34,183,0.94,example_resource,2025-03-29,13:39:48,7589414248,+39 7589414248,9400952321,+39 9400952321,True,outbound,voice,2025-03-29T13:39:48.789569,2025-03-29T13:42:51.789569,voicemail,5c6a6158c4e2b988
example_tenant,4.61,322,1.95,example_resource,2025-03-31,13:39:48,4276018025,+39 4276018025,9787052574,+39 9787052574,True,outbound,voice,2025-03-31T13:39:48.789591,2025-03-31T13:45:10.789591,answered,14abc41726f09c32
example_tenant,4.77,211,1.41,example_resource,2025-03-13,13:39:48,3596313641,+39 3596313641,0911016912,+39 0911016912,True,outbound,video,2025-03-13T13:39:48.789612,2025-03-13T13:43:19.789612,missed,535a19d456b4998f
example_tenant,0.81,596,1.34,example_resource,2025-04-02,13:39:48,5325193313,+39 5325193313,6873517530,+39 6873517530,True,inbound,voice,2025-04-02T13:39:48.789633,2025-04-02T13:49:44.789633,answered,d1546a61e313645a
example_tenant,0.28,332,1.81,example_resource,2025-03-19,13:39:48,2784145668,+39 2784145668,7702301960,+39 7702301960,True,inbound,video,2025-03-19T13:39:48.789658,2025-03-19T13:45:20.789658,voicemail,115ee855de5f372a
example_tenant,4.52,318,1.42,example_resource,2025-03-13,13:39:48,2880670141,+39 2880670141,9584545684,+39 9584545684,False,outbound,video,2025-03-13T13:39:48.789682,2025-03-13T13:45:06.789682,missed,0a4055ef8febf635
example_tenant,2.64,49,1.95,example_resource,2025-03-25,13:39:48,7705849045,+39 7705849045,2142357618,+39 2142357618,False,outbound,voice,2025-03-25T13:39:48.789705,2025-03-25T13:40:37.789705,voicemail,9290452a4fd3f02d
example_tenant,3.68,531,0.92,example_resource,2025-03-10,13:39:48,9184669606,+39 9184669606,7889844462,+39 7889844462,False,inbound,voice,2025-03-10T13:39:48.789730,2025-03-10T13:48:39.789730,voicemail,f1a4c81fd8bc2f6b
example_tenant,4.51,537,1.67,example_resource,2025-03-19,13:39:48,8987740425,+39 8987740425,7279904519,+39 7279904519,True,outbound,video,2025-03-19T13:39:48.789755,2025-03-19T13:48:45.789755,voicemail,10e136885bdd31fe
example_tenant,4.74,119,1.68,example_resource,2025-03-15,13:39:48,3409320064,+39 3409320064,4790455542,+39 4790455542,False,outbound,voice,2025-03-15T13:39:48.789777,2025-03-15T13:41:47.789777,missed,a8b1da1402e2a508
example_tenant,2.39,320,0.99,example_resource,2025-03-07,13:39:48,3290022109,+39 3290022109,7297884004,+39 7297884004,True,inbound,video,2025-03-07T13:39:48.789799,2025-03-07T13:45:08.789799,answered,6be126111eda0c7f
example_tenant,3.2,574,1.8,example_resource,2025-04-03,13:39:48,5190668711,+39 5190668711,9256444722,+39 9256444722,True,outbound,video,2025-04-03T13:39:48.789820,2025-04-03T13:49:22.789820,missed,638ce22c828be8ca
example_tenant,1.23,549,1.62,example_resource,2025-03-16,13:39:48,6815435694,+39 6815435694,9790707305,+39 9790707305,False,outbound,video,2025-03-16T13:39:48.789842,2025-03-16T13:48:57.789842,voicemail,c90f8f89833b66d7
example_tenant,3.0,327,1.51,example_resource,2025-03-05,13:39:48,8311635593,+39 8311635593,2140186834,+39 2140186834,True,inbound,voice,2025-03-05T13:39:48.789868,2025-03-05T13:45:15.789868,answered,debe7e76ae6286f8
example_tenant,0.19,579,1.3,example_resource,2025-03-20,13:39:48,8436333248,+39 8436333248,9281395832,+39 9281395832,False,inbound,voice,2025-03-20T13:39:48.789895,2025-03-20T13:49:27.789895,answered,093cd7b95ce70e17
example_tenant,2.87,252,0.93,example_resource,2025-04-03,13:39:48,7701039800,+39 7701039800,3866242788,+39 3866242788,True,outbound,video,2025-04-03T13:39:48.789917,2025-04-03T13:44:00.789917,missed,13ca3566c73f3cc1
example_tenant,1.97,142,0.69,example_resource,2025-03-23,13:39:48,4352376941,+39 4352376941,8677710423,+39 8677710423,True,outbound,video,2025-03-23T13:39:48.789941,2025-03-23T13:42:10.789941,answered,906ce8bd7c51089c
example_tenant,0.95,298,1.89,example_resource,2025-03-23,13:39:48,8291580395,+39 8291580395,4256834113,+39 4256834113,False,outbound,video,2025-03-23T13:39:48.789963,2025-03-23T13:44:46.789963,missed,14b0f2781bf89b8a
example_tenant,1.22,580,0.66,example_resource,2025-03-19,13:39:48,3080273643,+39 3080273643,5635161044,+39 5635161044,True,inbound,voice,2025-03-19T13:39:48.789984,2025-03-19T13:49:28.789984,missed,c06fee0fcb8ac90a
